"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,84.97988,,
"ISL","Iceland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,85.79139,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,58.70541,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,59.00009,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,59.44797,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,60.16944,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,60.60229,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,61.06207,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,61.49228,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,61.54197,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,61.95227,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,62.27064,"B","Break"
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,62.43351,,
"IRL","Ireland","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,62.87689,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,69.7159,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,70.31908,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,70.45728,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,70.38992,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,70.92707,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,71.67135,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,72.19344,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,72.5937,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,72.95323,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,72.79771,"B","Break"
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,72.99158,,
"IRL","Ireland","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,73.33569,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,64.1623,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,64.60248,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,64.90068,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,65.23557,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,65.72089,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,66.32038,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,66.80031,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,67.01804,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,67.40237,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,67.49216,"B","Break"
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,67.66618,,
"IRL","Ireland","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,68.06236,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,47.07584,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,47.06284,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,47.15187,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,47.38391,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,47.60646,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,48.15181,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,48.26217,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,48.27637,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,48.56815,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,48.79483,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,49.08205,,
"ITA","Italy","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,49.21646,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,65.03558,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,65.12122,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,65.90505,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,65.97262,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,66.16784,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,66.66914,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,66.36416,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,66.60189,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,66.99136,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,66.97826,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,67.08795,,
"ITA","Italy","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,67.2174,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,56.00579,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,56.04645,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,56.48197,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,56.62604,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,56.83941,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,57.36997,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,57.26979,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,57.39367,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,57.74724,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,57.84793,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,58.04839,,
"ITA","Italy","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,58.17859,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,64.23496,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,64.58732,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,64.80687,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,65.17106,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,65.66666,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,65.82548,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,66.39869,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,66.59226,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,66.89381,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,67.31305,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,67.72822,,
"JPN","Japan","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,68.00618,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,81.7812,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,81.81526,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,81.96947,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,82.17372,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,82.32047,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,82.57735,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,82.67961,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,82.79692,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,82.87756,,
